NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR;STATUS_FXI3S;STATUS_DXI3S
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550101;2.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550102;10.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550103;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550104;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550105;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550106;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550107;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550108;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550109;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550110;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550111;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550112;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550113;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550114;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550115;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550116;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550117;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550118;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550119;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550120;4.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550121;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550122;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550123;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550124;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550125;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550126;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550127;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550128;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550129;6.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550130;4.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550131;1.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550201;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550202;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550203;30.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550204;4.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550205;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550206;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550207;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550208;13.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550209;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550210;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550211;35.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550212;3.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550213;19.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550214;13.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550215;1.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550216;8.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550217;12.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550218;12.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550219;10.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550220;1.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550221;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550222;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550223;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550224;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550225;4.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550226;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550227;1.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550228;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550301;1.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550302;7.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550303;5.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550304;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550305;4.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550306;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550307;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550308;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550309;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550310;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550311;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550312;4.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550313;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550314;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550315;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550316;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550317;8.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550318;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550319;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550320;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550321;3.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550322;9.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550323;2.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550324;9.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550325;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550326;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550327;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550328;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550329;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550330;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550331;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550401;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550402;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550403;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550404;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550405;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550406;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550407;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550408;2.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550409;4.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550410;17.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550411;5.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550412;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550413;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550414;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550415;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550416;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550417;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550418;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550419;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550420;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550421;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550422;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550423;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550424;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550425;5.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550426;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550427;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550428;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550429;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550430;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550501;2.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550502;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550503;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550504;2.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550505;18.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550506;0.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550507;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550508;12.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550509;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550510;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550511;7.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550512;2.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550513;12.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550514;3.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550515;12.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550516;1.8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550517;3.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550518;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550519;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550520;1.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550521;8.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550522;1.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550523;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550524;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550525;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550526;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550527;1.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550528;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550529;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550530;14.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550531;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01053001;BOURG EN BRESSE;46.206667;5.221667;240;18550601;0.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
