id_station,nom_station,longitude,latitude,altitude_metres,precipitations_mm,qualite_donnee_rr,date,code_departement
1034002,BELLEY,5.688333,45.758333,287,0.6,1.0,1938-01-25,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-01-26,01
1034002,BELLEY,5.688333,45.758333,287,18.0,1.0,1938-01-27,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-01-28,01
1034002,BELLEY,5.688333,45.758333,287,8.5,1.0,1938-01-29,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-01-30,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-01-31,01
1034002,BELLEY,5.688333,45.758333,287,6.2,1.0,1938-02-01,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-02,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-03,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-04,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-05,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-06,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-07,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-08,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-09,01
1034002,BELLEY,5.688333,45.758333,287,6.6,1.0,1938-02-10,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-11,01
1034002,BELLEY,5.688333,45.758333,287,3.7,1.0,1938-02-12,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-13,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-14,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-15,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-16,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-17,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-18,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-19,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-20,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-21,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-22,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-23,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-24,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-25,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-26,01
1034002,BELLEY,5.688333,45.758333,287,2.5,1.0,1938-02-27,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-02-28,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-01,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-02,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-03,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-04,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-05,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-06,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-07,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-08,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-09,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-10,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-11,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-12,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-13,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-14,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-15,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-16,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-17,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-18,01
1034002,BELLEY,5.688333,45.758333,287,6.3,1.0,1938-03-19,01
1034002,BELLEY,5.688333,45.758333,287,2.1,1.0,1938-03-20,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-21,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-22,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-23,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-24,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-25,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-26,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-27,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-28,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-29,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-30,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-03-31,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-01,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-02,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-03,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-04,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-05,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-06,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-07,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-08,01
1034002,BELLEY,5.688333,45.758333,287,10.0,1.0,1938-04-09,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-10,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-11,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-12,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-13,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-14,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-15,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-16,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-17,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-18,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-19,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-20,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-21,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-22,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-23,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-24,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-25,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-26,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-27,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-28,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-29,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-04-30,01
1034002,BELLEY,5.688333,45.758333,287,2.5,1.0,1938-05-01,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-05-02,01
1034002,BELLEY,5.688333,45.758333,287,10.5,1.0,1938-05-03,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-05-04,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-05-05,01
1034002,BELLEY,5.688333,45.758333,287,8.3,1.0,1938-05-06,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-05-07,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-05-08,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-05-09,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-05-10,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-05-11,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-05-12,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-05-13,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-05-14,01
1034002,BELLEY,5.688333,45.758333,287,0.3,1.0,1938-05-15,01
1034002,BELLEY,5.688333,45.758333,287,4.3,1.0,1938-05-16,01
1034002,BELLEY,5.688333,45.758333,287,6.5,1.0,1938-05-17,01
1034002,BELLEY,5.688333,45.758333,287,7.2,1.0,1938-05-18,01
1034002,BELLEY,5.688333,45.758333,287,4.3,1.0,1938-05-19,01
1034002,BELLEY,5.688333,45.758333,287,2.7,1.0,1938-05-20,01
1034002,BELLEY,5.688333,45.758333,287,1.4,1.0,1938-05-21,01
1034002,BELLEY,5.688333,45.758333,287,3.6,1.0,1938-05-22,01
1034002,BELLEY,5.688333,45.758333,287,2.4,1.0,1938-05-23,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-05-24,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-05-25,01
1034002,BELLEY,5.688333,45.758333,287,12.2,1.0,1938-05-26,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-05-27,01
1034002,BELLEY,5.688333,45.758333,287,8.1,1.0,1938-05-28,01
1034002,BELLEY,5.688333,45.758333,287,4.5,1.0,1938-05-29,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-05-30,01
1034002,BELLEY,5.688333,45.758333,287,4.0,1.0,1938-05-31,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-01,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-02,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-03,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-04,01
1034002,BELLEY,5.688333,45.758333,287,3.7,1.0,1938-06-05,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-06,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-07,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-08,01
1034002,BELLEY,5.688333,45.758333,287,2.9,1.0,1938-06-09,01
1034002,BELLEY,5.688333,45.758333,287,2.1,1.0,1938-06-10,01
1034002,BELLEY,5.688333,45.758333,287,5.2,1.0,1938-06-11,01
1034002,BELLEY,5.688333,45.758333,287,22.3,1.0,1938-06-12,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-13,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-14,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-15,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-16,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-17,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-18,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-19,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-20,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-21,01
1034002,BELLEY,5.688333,45.758333,287,0.2,1.0,1938-06-22,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-23,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-24,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-25,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-26,01
1034002,BELLEY,5.688333,45.758333,287,7.8,1.0,1938-06-27,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-28,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-29,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-06-30,01
1034002,BELLEY,5.688333,45.758333,287,16.2,1.0,1938-07-01,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-02,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-03,01
1034002,BELLEY,5.688333,45.758333,287,4.2,1.0,1938-07-04,01
1034002,BELLEY,5.688333,45.758333,287,18.1,1.0,1938-07-05,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-06,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-07,01
1034002,BELLEY,5.688333,45.758333,287,18.2,1.0,1938-07-08,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-09,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-10,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-11,01
1034002,BELLEY,5.688333,45.758333,287,7.3,1.0,1938-07-12,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-13,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-14,01
1034002,BELLEY,5.688333,45.758333,287,7.1,1.0,1938-07-15,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-16,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-17,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-18,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-19,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-20,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-21,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-22,01
1034002,BELLEY,5.688333,45.758333,287,11.1,1.0,1938-07-23,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-24,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-25,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-26,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-27,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-28,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-29,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-30,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-07-31,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-01,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-02,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-03,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-04,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-05,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-06,01
1034002,BELLEY,5.688333,45.758333,287,16.7,1.0,1938-08-07,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-08,01
1034002,BELLEY,5.688333,45.758333,287,3.6,1.0,1938-08-09,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-10,01
1034002,BELLEY,5.688333,45.758333,287,4.1,1.0,1938-08-11,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-12,01
1034002,BELLEY,5.688333,45.758333,287,16.9,1.0,1938-08-13,01
1034002,BELLEY,5.688333,45.758333,287,18.1,1.0,1938-08-14,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-15,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-16,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-17,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-18,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-19,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-20,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-21,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-22,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-23,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-24,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-25,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-26,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-27,01
1034002,BELLEY,5.688333,45.758333,287,0.2,1.0,1938-08-28,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-29,01
1034002,BELLEY,5.688333,45.758333,287,4.5,1.0,1938-08-30,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-08-31,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-09-01,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-09-02,01
1034002,BELLEY,5.688333,45.758333,287,17.7,1.0,1938-09-03,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-09-04,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-09-05,01
1034002,BELLEY,5.688333,45.758333,287,0.7,1.0,1938-09-06,01
1034002,BELLEY,5.688333,45.758333,287,4.0,1.0,1938-09-07,01
1034002,BELLEY,5.688333,45.758333,287,4.6,1.0,1938-09-08,01
1034002,BELLEY,5.688333,45.758333,287,12.7,1.0,1938-09-09,01
1034002,BELLEY,5.688333,45.758333,287,4.5,1.0,1938-09-10,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-09-11,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-09-12,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-09-13,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-09-14,01
1034002,BELLEY,5.688333,45.758333,287,2.1,1.0,1938-09-15,01
1034002,BELLEY,5.688333,45.758333,287,4.3,1.0,1938-09-16,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-09-17,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-09-18,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-09-19,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-09-20,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-09-21,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-09-22,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-09-23,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-09-24,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-09-25,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-09-26,01
1034002,BELLEY,5.688333,45.758333,287,4.7,1.0,1938-09-27,01
1034002,BELLEY,5.688333,45.758333,287,4.7,1.0,1938-09-28,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-09-29,01
1034002,BELLEY,5.688333,45.758333,287,6.3,1.0,1938-09-30,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-01,01
1034002,BELLEY,5.688333,45.758333,287,7.1,1.0,1938-10-02,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-03,01
1034002,BELLEY,5.688333,45.758333,287,14.2,1.0,1938-10-04,01
1034002,BELLEY,5.688333,45.758333,287,4.5,1.0,1938-10-05,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-06,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-07,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-08,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-09,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-10,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-11,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-12,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-13,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-14,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-15,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-16,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-17,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-18,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-19,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-20,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-21,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-22,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-23,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-24,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-25,01
1034002,BELLEY,5.688333,45.758333,287,6.3,1.0,1938-10-26,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-27,01
1034002,BELLEY,5.688333,45.758333,287,17.5,1.0,1938-10-28,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-29,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-30,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-10-31,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-01,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-02,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-03,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-04,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-05,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-06,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-07,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-08,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-09,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-10,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-11,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-12,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-13,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-14,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-15,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-16,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-17,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-18,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-19,01
1034002,BELLEY,5.688333,45.758333,287,3.1,1.0,1938-11-20,01
1034002,BELLEY,5.688333,45.758333,287,11.2,1.0,1938-11-21,01
1034002,BELLEY,5.688333,45.758333,287,11.3,1.0,1938-11-22,01
1034002,BELLEY,5.688333,45.758333,287,8.2,1.0,1938-11-23,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-24,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-25,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-26,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-27,01
1034002,BELLEY,5.688333,45.758333,287,5.0,1.0,1938-11-28,01
1034002,BELLEY,5.688333,45.758333,287,2.5,1.0,1938-11-29,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-11-30,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-01,01
1034002,BELLEY,5.688333,45.758333,287,5.7,1.0,1938-12-02,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-03,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-04,01
1034002,BELLEY,5.688333,45.758333,287,8.5,1.0,1938-12-05,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-06,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-07,01
1034002,BELLEY,5.688333,45.758333,287,3.7,1.0,1938-12-08,01
1034002,BELLEY,5.688333,45.758333,287,6.2,1.0,1938-12-09,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-10,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-11,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-12,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-13,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-14,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-15,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-16,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-17,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-18,01
1034002,BELLEY,5.688333,45.758333,287,3.1,1.0,1938-12-19,01
1034002,BELLEY,5.688333,45.758333,287,10.3,1.0,1938-12-20,01
1034002,BELLEY,5.688333,45.758333,287,25.7,1.0,1938-12-21,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-22,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-23,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-24,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-25,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-26,01
1034002,BELLEY,5.688333,45.758333,287,4.3,1.0,1938-12-27,01
1034002,BELLEY,5.688333,45.758333,287,15.2,1.0,1938-12-28,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-29,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-30,01
1034002,BELLEY,5.688333,45.758333,287,0.0,1.0,1938-12-31,01
1053001,BOURG EN BRESSE,5.221667,46.206667,240,1.0,9.0,1854-01-01,01
1053001,BOURG EN BRESSE,5.221667,46.206667,240,0.0,9.0,1854-01-02,01
1053001,BOURG EN BRESSE,5.221667,46.206667,240,3.0,9.0,1854-01-03,01
1053001,BOURG EN BRESSE,5.221667,46.206667,240,4.0,9.0,1854-01-04,01
1053001,BOURG EN BRESSE,5.221667,46.206667,240,1.0,9.0,1854-01-05,01
1053001,BOURG EN BRESSE,5.221667,46.206667,240,0.0,9.0,1854-01-06,01
1053001,BOURG EN BRESSE,5.221667,46.206667,240,0.0,9.0,1854-01-07,01
1053001,BOURG EN BRESSE,5.221667,46.206667,240,1.0,9.0,1854-01-08,01
1053001,BOURG EN BRESSE,5.221667,46.206667,240,0.0,9.0,1854-01-09,01
1053001,BOURG EN BRESSE,5.221667,46.206667,240,0.0,9.0,1854-01-10,01
1053001,BOURG EN BRESSE,5.221667,46.206667,240,0.0,9.0,1854-01-11,01
1053001,BOURG EN BRESSE,5.221667,46.206667,240,0.0,9.0,1854-01-12,01
1053001,BOURG EN BRESSE,5.221667,46.206667,240,0.0,9.0,1854-01-13,01
1053001,BOURG EN BRESSE,5.221667,46.206667,240,0.0,9.0,1854-01-14,01
